product_id,product_name,licence_number,licence_holder,atc_code,matched_critical_atc,mfr_company,mfr_address,mfr_country,pdf_url
36314,Midazolam Rowa 7.5 mg oromucosal solution,PA0074/099/003,"Rowa Pharmaceuticals Limited,",N05CD08 midazolam,N05CD08,Laboratorios Liconsa S.A.,"Av. de Miralcampo, 7
19200 Azuqueca de Henares
Guadalajara",Spain,https://assets.hpra.ie/products/Human/36314/4bc2b0ef-a560-4090-bffb-252bf34e7bfc.pdf
36312,Midazolam Rowa 2.5 mg oromucosal solution,PA0074/099/001,"Rowa Pharmaceuticals Limited,",N05CD08 midazolam,N05CD08,Laboratorios Liconsa S.A.,"Av. de Miralcampo, 7
19200 Azuqueca de Henares
Guadalajara",Spain,https://assets.hpra.ie/products/Human/36312/391c0311-3567-4878-aaf7-4495c6147385.pdf
24482,Amoxicillin Delbert 500 mg powder for solution for injection or infusion,PA23217/001/001,Laboratoires DELBERT,"J01CA Penicillins with extended spectrum, J01CA04 amoxicillin",J01CA04,"MEDOCHEMIE Ltd (Factory B) | LABORATORIO REIG JOFRÉ, S.A.","48 Iapetou street,
Agios Athanassios Industrial
Area 4101 Agios Athanassios
Limassol | C/ Jarama 111 Polígono Industrial,
Toledo, 45007
Toledo",Cyprus | Spain,https://assets.hpra.ie/products/Human/24482/d1bc88b0-ea12-46d3-b339-312421ee4ba4.pdf
38476,Ceftriaxone 1 g powder for solution for injection / infusion,PA2165/017/001,AS Kalceks,"J01DD Third-generation cephalosporins, J01DD04 ceftriaxone",J01DD04,AS KALCEKS,"Krustpils iela 71E, Riga, LV-1057",Latvia,https://assets.hpra.ie/products/Human/38476/dfe6577b-9eea-40f6-8a5d-8cced05b6647.pdf
38501,Ceftriaxone 2 g powder for solution for injection / infusion,PA2165/017/002,AS Kalceks,"J01DD Third-generation cephalosporins, J01DD04 ceftriaxone",J01DD04,AS KALCEKS,"Krustpils iela 71E, Riga, LV-1058",Latvia,https://assets.hpra.ie/products/Human/38501/5151cc42-8f0e-4060-9716-c57f495ae266.pdf
27516,Gemcitabine 1 g Powder for Solution for Infusion,PA2315/092/002,Accord Healthcare Ireland Ltd.,"L01BC Pyrimidine analogues, L01BC05 gemcitabine",L01BC05,Accord Healthcare Polska Sp.z o.o.,"ul. Lutomierska 50, 95-200 Pabianice",Poland,https://assets.hpra.ie/products/Human/27516/02d9bc82-4a79-4c7d-9321-b5567bf7240c.pdf
27518,Gemcitabine 100 mg / ml Concentrate for Solution for Infusion,PA2315/092/004,Accord Healthcare Ireland Ltd.,"L01BC Pyrimidine analogues, L01BC05 gemcitabine",L01BC05,Accord Healthcare Polska Sp.z o.o. | Accord Healthcare B.V.,"ul. Lutomierska 50, 95-200 Pabianice | Winthontlaan 200,
3526 KV Utrecht,",Poland | Netherlands,https://assets.hpra.ie/products/Human/27518/748db2c0-87b5-43a6-ac68-5c46b4cfe34a.pdf
27517,Gemcitabine 2g Powder for Solution for Infusion,PA2315/092/003,Accord Healthcare Ireland Ltd.,"L01BC Pyrimidine analogues, L01BC05 gemcitabine",L01BC05,Accord Healthcare Polska Sp.z o.o.,"ul. Lutomierska 50, 95-200 Pabianice",Poland,https://assets.hpra.ie/products/Human/27517/9e426d48-6f9e-4f34-8af7-04492a6ae85f.pdf
27515,Gemcitabine 200 mg Powder for Solution for Infusion,PA2315/092/001,Accord Healthcare Ireland Ltd.,"L01BC Pyrimidine analogues, L01BC05 gemcitabine",L01BC05,Accord Healthcare Polska Sp.z o.o.,"ul. Lutomierska 50, 95-200 Pabianice",Poland,https://assets.hpra.ie/products/Human/27515/194fc50d-a340-4778-b097-f28606c17181.pdf
27720,Metoclopramide hydrochloride 10 mg tablets,PA2315/204/001,Accord Healthcare Ireland Ltd.,"A03FA Propulsives, A03FA01 metoclopramide",A03FA01,Accord Healthcare Polska Sp.z o.o.,"ul. Lutomierska 50, 95-200 Pabianice",Poland,https://assets.hpra.ie/products/Human/27720/841a9f24-f860-4f9e-9703-8d3a647b19e5.pdf
28680,Dantrium 100 mg Capsules,PA1336/004/002,Norgine B.V.,"M03CA Dantrolene and derivatives, M03CA01 dantrolene",M03CA01,Delpharm L’Aigle,"Zone Industrielle No1, Route De Crulai, 61300 L’Aigle",France,https://assets.hpra.ie/products/Human/28680/8937bc11-f466-4824-8327-7002cb691024.pdf
28483,Warfarin Teva 1 mg tablets,PA2050/001/002,Sun Pharmaceutical Industries Europe B.V.,"B01AA Vitamin K antagonists, B01AA03 warfarin",B01AA03,Sun Pharmaceutical Industries Europe B.V.,"Polarisavenue 87, 2132 JH Hoofddorp",Netherlands,https://assets.hpra.ie/products/Human/28483/e5027510-3f84-4ad0-ace2-e5e2ae153ee2.pdf
28487,Warfarin Teva 5 mg tablets,PA2050/001/006,Sun Pharmaceutical Industries Europe B.V.,"B01AA Vitamin K antagonists, B01AA03 warfarin",B01AA03,Sun Pharmaceutical Industries Europe B.V.,"Polarisavenue 87, 2132 JH Hoofddorp",Netherlands,https://assets.hpra.ie/products/Human/28487/afde69af-477d-465f-ac10-db5eebdfb87f.pdf
24426,Zinnat 500 mg film-coated tablets,PA23311/003/004,Sandoz Pharmaceuticals d.d.,"J01DC Second-generation cephalosporins, J01DC02 cefuroxime",J01DC02,Synthon Hispania S.L. | Synthon BV,"C/ Castelló no. 1, Pol. Las Salinas,
Sant Boi de Llobregat,
08830 Barcelona | Microweg 22
6545 CM Nijmegen",Spain | Netherlands,https://assets.hpra.ie/products/Human/24426/4c28dab9-18f0-405c-a1ca-8ade8ee00f22.pdf
44821,Prograf 1 mg hard capsules,PPA0465/435/002,PCO Manufacturing Ltd.,L04AD02 tacrolimus,L04AD02,Astellas Ireland Co. Ltd.,"Killorglin, County Kerry, V93FC86",Ireland,https://assets.hpra.ie/products/Human/44821/1e2cc106-fe2d-4b79-b156-c6af0ffa7d77.pdf
24425,Zinnat 250 mg film-coated tablets,PA23311/003/003,Sandoz Pharmaceuticals d.d.,"J01DC Second-generation cephalosporins, J01DC02 cefuroxime",J01DC02,Synthon Hispania S.L. | Synthon BV,"C/ Castelló no. 1, Pol. Las Salinas,
Sant Boi de Llobregat,
08830 Barcelona | Microweg 22
6545 CM Nijmegen",Spain | Netherlands,https://assets.hpra.ie/products/Human/24425/1ab36e54-5d6a-472b-80e1-c2bdef9b24cd.pdf
22605,Desferal 500mg Vials Powder for Solution for Injection or Powder for Concentrate for Solution for Infusion,PA25414/001/001,Mitem Pharma,"V03AC Iron chelating agents, V03AC01 deferoxamine",V03AC01,MITEM PHARMA,"2-12, RUE DU CHEMIN DES FEMMES, 91300 MASSY",France,https://assets.hpra.ie/products/Human/22605/7f2565ad-682c-4aba-9598-4a7a8d445db3.pdf
30608,Humulin S (Soluble) 100 IU / ml Solution for Injection in vial,PA2276/001/003,Eli Lilly Nederland B.V.,"A10AB Insulins and analogues for injection, fast-acting, A10AB01 insulin (human)",A10AB01,Lilly S.A.,"Avda. de la Industria 30, 28108 Alcobendas, Madrid",Spain,https://assets.hpra.ie/products/Human/30608/89d26222-eec8-4ed4-a7ed-054944a3328a.pdf
30616,Humulin M3 (Mixture 3) 100 IU / ml Suspension for Injection in vial,PA2276/003/003,Eli Lilly Nederland B.V.,"A10AD Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting, A10AD01 insulin (human)",A10AD01,Lilly S.A.,"Avda. de la Industria 30, 28108 Alcobendas, Madrid",Spain,https://assets.hpra.ie/products/Human/30616/fc52bc10-cb5c-40b6-b832-2a3db1160395.pdf
30612,Humulin I (Isophane) 100 IU / ml Suspension for Injection in vial,PA2276/002/003,Eli Lilly Nederland B.V.,"A10AC Insulins and analogues for injection, intermediate-acting, A10AC01 insulin (human)",A10AC01,Lilly S.A.,"Avda. de la Industria 30, 28108 Alcobendas, Madrid",Spain,https://assets.hpra.ie/products/Human/30612/2511067b-5580-499e-a3fe-c9e6b68a9ff1.pdf
30617,Humulin M3 (Mixture 3) 100 IU / ml Suspension for Injection in cartridge,PA2276/003/004,Eli Lilly Nederland B.V.,"A10AD Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting, A10AD01 insulin (human)",A10AD01,Lilly France S.A.S.,"Rue du Colonel Lilly, 67640 Fegersheim",France,https://assets.hpra.ie/products/Human/30617/ad51b6cf-b977-445a-b446-c13838f861b3.pdf
30613,Humulin I (Isophane) 100 IU / ml Suspension for Injection in cartridge,PA2276/002/004,Eli Lilly Nederland B.V.,"A10AC Insulins and analogues for injection, intermediate-acting, A10AC01 insulin (human)",A10AC01,"Lilly France S.A.S. | Eli Lilly Italia, S.p.A.","Rue du Colonel Lilly, 67640 Fegersheim | Via A. Gramsci, 731-733, 50019 Sesto Fiorentino",France | Italy,https://assets.hpra.ie/products/Human/30613/25f6602b-2a7f-4792-a57f-944ff5dad646.pdf
30570,Sodium Thiosulfate Hope Pharmaceuticals 250 mg / mL Solution for Injection,PA22874/002/001,Hope Pharmaceuticals Ltd,"V03AB Antidotes, V03AB06 thiosulfate",V03AB06,HiTech Health,Blackrock A94 R5Y4,Ireland,https://assets.hpra.ie/products/Human/30570/6ab0b6c1-393e-4b41-9c8a-0ce06283a061.pdf
30621,Humulin I KwikPen (Isophane) 100 IU / ml Suspension for Injection,PA2276/005/002,Eli Lilly Nederland B.V.,"A10AC Insulins and analogues for injection, intermediate-acting, A10AC01 insulin (human)",A10AC01,Lilly France S.A.S.,"Rue du Colonel Lilly, 67640 Fegersheim",France,https://assets.hpra.ie/products/Human/30621/d2e64042-f537-40cb-bc0d-1a8b8241105a.pdf
30623,Humulin M3 KwikPen (mixture 3) 100 IU / ml Suspension for Injection,PA2276/006/002,Eli Lilly Nederland B.V.,"A10AD Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting, A10AD01 insulin (human)",A10AD01,Lilly France S.A.S.,"Rue du Colonel Lilly, 67640 Fegersheim",France,https://assets.hpra.ie/products/Human/30623/a1bc75f6-7b27-4c3c-a908-4a45648983ab.pdf
39120,Trimethoprim 10 mg / ml Oral Suspension,PA1418/005/001,Athlone Pharmaceuticals Limited,J01EA01 trimethoprim,J01EA01,Athlone Pharmaceuticals Ltd,"Maple House,
South County Business Park,
Dublin 18",Ireland,https://assets.hpra.ie/products/Human/39120/008c1938-4dc7-4e9b-b173-9cd6b07e81bd.pdf
42444,Midazolam 5 mg / ml solution for injection / infusion,PA1968/017/003,Laboratoire Aguettant,N05CD08 midazolam,N05CD08,LABORATOIRE AGUETTANT,"1, rue Alexander Fleming 69007 Lyon",France,https://assets.hpra.ie/products/Human/42444/8214ec56-721b-4148-a9ec-ee74270dce08.pdf
26420,Flucloxacillin 500mg Powder for Solution for Injection or Infusion,PA0281/228/002,Pinewood Laboratories Limited,"J01CF Beta-lactamase resistant penicillins, J01CF05 flucloxacillin",J01CF05,CP Pharmaceuticals Ltd,"Ash Road North, Wrexham, LL13 9UF",United Kingdom,https://assets.hpra.ie/products/Human/26420/9b19d5e4-6c69-4dd5-9b25-008072a3d64e.pdf
42375,Midazolam 1 mg / ml solution for injection / infusion,PA1968/017/002,Laboratoire Aguettant,N05CD08 midazolam,N05CD08,LABORATOIRE AGUETTANT,"1, rue Alexander Fleming 69007 Lyon",France,https://assets.hpra.ie/products/Human/42375/a5270aa7-7a58-4bd0-892f-550d054075a4.pdf
31829,Epanutin 100 mg Hard Capsules,PPA0465/244/001,PCO Manufacturing Ltd.,"N03AB Hydantoin derivatives, N03AB02 phenytoin",N03AB02,Pfizer Manufacturing GmBH,"Betriebsstätte, Freiburg, Mooswaldallee 1, D-79090
Freiburg",Germany,https://assets.hpra.ie/products/Human/31829/f07482a3-5733-4220-b0c7-b53724e8415d.pdf
26419,Flucloxacillin 250mg Powder for Solution for Injection or Infusion,PA0281/228/001,Pinewood Laboratories Limited,"J01CF Beta-lactamase resistant penicillins, J01CF05 flucloxacillin",J01CF05,CP Pharmaceuticals Ltd,"Ash Road North, Wrexham, LL13 9UF",United Kingdom,https://assets.hpra.ie/products/Human/26419/f113588e-f1cd-4866-a22a-05231c00ba77.pdf
26421,Flucloxacillin 1g Powder for Solution for Injection or Infusion,PA0281/228/003,Pinewood Laboratories Limited,"J01CF Beta-lactamase resistant penicillins, J01CF05 flucloxacillin",J01CF05,CP Pharmaceuticals Ltd,"Ash Road North, Wrexham, LL13 9UF",United Kingdom,https://assets.hpra.ie/products/Human/26421/d33f93bb-82b7-448d-90e4-a78eeb8d78df.pdf
30477,"Octaplex 1000 IU coagulation factor IX per vial, powder and solvent for solution for infusionHuman Prothrombin Complex",PA2219/005/002,Octapharma (IP),"B02BD Blood coagulation factors, B02BD01 coagulation factor IX, II, VII and X in combination",B02BD01,Octapharma Pharmazeutika Produktionsges.m.b.H. | Octapharma Lingolsheim S.A.S.,"Oberlaaer Str. 235
A-1100 Vienna | 72 Rue du Maréchal Foch
67380 Lingolsheim",Austria | France,https://assets.hpra.ie/products/Human/30477/c4979209-4ae7-419f-9101-4624b376b500.pdf
21909,"Dalacin C Phosphate 150 mg / ml Concentrate for Solution for injection / infusion, 2ml",PA0822/120/002,Pfizer Healthcare Ireland Unlimited Company,"J01FF Lincosamides, J01FF01 clindamycin",J01FF01,Pfizer Manufacturing Belgium NV,"Rijksweg 12,
2870 Puurs-Sint-Amands",Belgium,https://assets.hpra.ie/products/Human/21909/30706eb0-f3c4-464e-baea-95fc84ce5563.pdf
21910,"Dalacin C Phosphate 150 mg / ml Concentrate for Solution for injection / infusion, 4ml",PA0822/120/003,Pfizer Healthcare Ireland Unlimited Company,"J01FF Lincosamides, J01FF01 clindamycin",J01FF01,Pfizer Manufacturing Belgium NV,"Rijksweg 12,
2870 Puurs-Sint-Amands",Belgium,https://assets.hpra.ie/products/Human/21910/31a53b5f-a979-4071-ad4b-c79e04e694f4.pdf
21908,Dalacin C 150 mg Hard Capsules,PA0822/120/001,Pfizer Healthcare Ireland Unlimited Company,"J01FF Lincosamides, J01FF01 clindamycin",J01FF01,Pfizer Manufacturing Belgium NV,"Rijksweg 12,
2870 Puurs-Sint-Amands",Belgium,https://assets.hpra.ie/products/Human/21908/49f76a95-e659-4f40-aa08-d39f58d3bc45.pdf
28883,Trandate 200mg Film-coated Tablets,PA1638/006/003,RPH Pharmaceuticals AB,"C07AG Alpha and beta blocking agents, C07AG01 labetalol",C07AG01,Recipharm Uppsala AB,"Björkgatan 30
SE-751 82
Uppsala",Sweden,https://assets.hpra.ie/products/Human/28883/cd7797cb-ae77-4fc7-823a-8213a84d562f.pdf
37292,Clarithromycin 500 mg powder for concentrate for solution for infusion,PA2237/003/001,hameln pharma gmbh,J01FA09 clarithromycin,J01FA09,ANFARM HELLAS S.A. | hameln rds s.r.o.,"61st km NAT.RD. Athens-Lamia, Schimatari Viotias 32009 | Horná 36, 900 01 Modra",Greece | Slovakia,https://assets.hpra.ie/products/Human/37292/8c4b687f-d1b6-47dd-9829-a0610d8fe88a.pdf
30485,"Panzyga, 100 mg / ml solution for infusion",PA2219/010/001,Octapharma (IP),"J06BA Immunoglobulins, normal human, J06BA02 immunoglobulins, normal human, for intravascular adm.",J06BA02,Octapharma | Octapharma Pharmazeutika Produktionsges.m.b.H.,"72 rue du Maréchal Foch, 67380 Lingolsheim | Oberlaaer Strasse 235, 1100 Vienna",France | Austria,https://assets.hpra.ie/products/Human/30485/295c47b0-7666-48b8-9c32-395cafa09f6d.pdf
42064,Metronidazole 5 mg / mL solution for infusion,PA1122/041/001,Noridem Enterprises Limited,J01XD01 metronidazole,J01XD01,DEMO S.A. PHARMACEUTICAL INDUSTRY,"21st Km National Road Athens–Lamia,
14568 Krioneri, Attiki",Greece,https://assets.hpra.ie/products/Human/42064/cabae132-5a5c-4ac6-961d-1bdd2f39b44b.pdf
30882,AmBisome Liposomal Amphotericin B 50 mg Powder for Concentrate for Dispersion for Infusion,PA2322/001/001,Gilead Sciences Ireland UC,"J02AA Antibiotics, J02AA01 amphotericin B",J02AA01,Gilead Sciences Ireland UC,"IDA Business & Technology Park,
Carrigtohill,
County Cork",Ireland,https://assets.hpra.ie/products/Human/30882/6c8ae019-11fc-4754-be2a-4f6745c38df2.pdf
36038,Dexmedetomidine 100 micrograms / ml concentrate for solution for infusion,PA2165/010/001,AS Kalceks,N05CM18 dexmedetomidine,N05CM18,AS KALCEKS,"Krustpils iela 71E, Rīga, LV-1057",Latvia,https://assets.hpra.ie/products/Human/36038/47798910-8982-48fc-aebc-d562b70947a2.pdf
35121,Cisatracurium 2 mg / ml solution for injection / infusion,PA2165/008/001,AS Kalceks,M03AC11 cisatracurium,M03AC11,AS KALCEKS,"Krustpils iela 71E, Rīga, LV-1058",Latvia,https://assets.hpra.ie/products/Human/35121/3e07643b-8c53-4776-83f2-7e911cc2e045.pdf
39237,Copaxone 40 mg / ml solution for injection in pre-filled syringe,PPA0465/432/002,PCO Manufacturing Ltd.,"L03AX Other immunostimulants, L03AX13 glatiramer acetate",L03AX13,"Teva Pharmaceuticals Europe B.V. | Actavis Group PTC ehf. | Norton Healthcare
Limited T/A IVAX Pharmaceuticals UK (Teva Runcorn) | Merckle GmbH","Swensweg 5, 2031 GA Haarlem | Dalshraun 1, 220, Hafnarfjörður | Aston Lane North, Whitehouse Vale
Industrial Estate Runcorn, Cheshire, WA7 3FA | Graf-Arco-
Str. 3, 89079 Ulm",Netherlands | Iceland | United Kingdom | Germany,https://assets.hpra.ie/products/Human/39237/32527bd0-baf1-4509-ac00-e0e2bdb311fa.pdf
29804,Murexal 10 mg / mL solution for injection in pre-filled syringe,PA1968/010/001,Laboratoire Aguettant,"M03AB Choline derivatives, M03AB01 suxamethonium",M03AB01,Laboratoire AGUETTANT,"1, rue Alexander Fleming
69007 LYON",France,https://assets.hpra.ie/products/Human/29804/3a10207e-cf49-4d0c-8b84-e7c067588019.pdf
42069,Epipen Evo Junior 150 microgram solution for injection in pre-filled pen,PA23355/029/002,Viatris Healthcare Limited,C01CA24 epinephrine,C01CA24,Meda Pharma GmbH & Co.KG,"Benzstrasse 1, Bad Homburg, 61352",Germany,https://assets.hpra.ie/products/Human/42069/398de243-9612-4eb9-a36c-2da33cb969c2.pdf
41969,Epipen Evo 300 microgram solution for injection in pre-filled pen,PA23355/029/001,Viatris Healthcare Limited,C01CA24 epinephrine,C01CA24,Meda Pharma GmbH & Co.KG ,"Benzstrasse 1, Bad Homburg, 61352 ",Germany,https://assets.hpra.ie/products/Human/41969/783590ad-c234-4ef0-b05f-f7ab5a774224.pdf
16577,Ipratropium Steri-Neb 250 micrograms / ml Nebuliser solution,PA1986/083/001,Teva B.V.,"R03BB Anticholinergics, R03BB01 ipratropium bromide",R03BB01,Merckle GmbH,"Ludwig-Merckle-Strasse 3, D-89143 Blaubeuren",Germany,https://assets.hpra.ie/products/Human/16577/c21a134c-fe61-41d2-b2eb-ee21f990029b.pdf
26311,EpiPen Junior 150 micrograms solution for injection in pre-filled pen,PA23355/011/001,Viatris Healthcare Limited,"C01CA Adrenergic and dopaminergic agents, C01CA24 epinephrine",C01CA24,MEDA Pharma GmbH & Co. KG,"Benzstrasse 1, D-61352 Bad Homburg",Germany,https://assets.hpra.ie/products/Human/26311/afdba236-aaa6-40b2-97c0-e9103969dd3f.pdf
23039,Hartmann's Solution Compound Sodium Lactate Intravenous Infusion BP,PA1968/020/001,Laboratoire Aguettant,"B05BB Solutions affecting the electrolyte balance, B05BB01 electrolytes",B05BB01,AGUETTANT MOUVAUX,"Rue Michel Raillard, 59420 Mouvaux",France,https://assets.hpra.ie/products/Human/23039/e949a7e3-a532-4b25-8047-b484e27c4a28.pdf
23043,Paracetamol 10 mg / ml Solution for Infusion,PA1968/021/001,Laboratoire Aguettant,"N02BE Anilides, N02BE01 paracetamol",N02BE01,AGUETTANT MOUVAUX,"Rue Michel Raillard, 59420 MOUVAUX",France,https://assets.hpra.ie/products/Human/23043/20e12f8a-17d8-4505-9d2d-d0639ebfc161.pdf
15730,Endoxana Coated Tablets 50 mg,PA2299/027/003,Baxter Holding B.V.,"L01AA Nitrogen mustard analogues, L01AA01 cyclophosphamide",L01AA01,Simtra Deutschland GmbH,"Kantstrasse 2, 33790 Halle-Kunsebeck",Germany,https://assets.hpra.ie/products/Human/15730/eb77a3d6-5db9-408f-8060-06f4a8d2172a.pdf
15728,Endoxana Injection 500 mg Powder for Solution for Injection,PA2299/027/001,Baxter Holding B.V.,"L01AA Nitrogen mustard analogues, L01AA01 cyclophosphamide",L01AA01,Simtra Deutschland GmbH,"Kantstrasse 2, 33790, Halle/Westfalen",Germany,https://assets.hpra.ie/products/Human/15728/fade3efb-ce08-46ab-81cb-1e267dd3b501.pdf
30724,Uromitexan Tablets 600mg,PA2299/024/003,Baxter Holding B.V.,"V03AF Detoxifying agents for antineoplastic treatment, V03AF01 mesna",V03AF01,Simtra Deutschland GmbH,"Kantstrasse 2, 33790, Halle/Westfalen",Germany,https://assets.hpra.ie/products/Human/30724/73da011c-de51-4d67-85e9-c928b8217109.pdf
17942,Claforan Powder for Solution for Injection 500mg,PA1142/041/001,Amdipharm Limited,"J01DD Third-generation cephalosporins, J01DD01 cefotaxime",J01DD01,"S.C. Zentiva S.A. | Laboratórios Atral, S.A.","50 Theodor Pallady Blvd.
District 3 - 032266 Bucharest | Rua da Estação, n.ºs 1 e 1A
2600-726 Castanheira do Ribatejo",Romania | Portugal,https://assets.hpra.ie/products/Human/17942/9945b7fe-4b82-4284-ad69-150e96b916b2.pdf
39206,Clopidogrel MSN 75 mg film-coated tablets,PA23250/005/001,MSN Labs Europe Limited,B01AC04 clopidogrel,B01AC04,Pharmadox Healthcare Limited | MSN Labs Europe Limited,"KW20A Kordin Industrial Park, Paola, PLA3000 | KW20A Corradino Park, Paola, PLA3000",Malta | Malta,https://assets.hpra.ie/products/Human/39206/733f5c7e-90fe-4aad-b00a-cd4fcfe91c9a.pdf
25719,Prograf 5 mg / ml concentrate for solution for infusion,PA1241/014/004,Astellas Pharma Co. Limited,"L04AD Calcineurin inhibitors, L04AD02 tacrolimus",L04AD02,Astellas Ireland Co. Ltd.,"Killorglin, County Kerry, V93FC86",Ireland,https://assets.hpra.ie/products/Human/25719/10ee6901-bf3b-42fe-9768-747607ec2ceb.pdf
25718,Prograf 5 mg hard capsules,PA1241/014/003,Astellas Pharma Co. Limited,"L04AD Calcineurin inhibitors, L04AD02 tacrolimus",L04AD02,Astellas Ireland Co. Ltd.,"Killorglin, County Kerry, V93FC86",Ireland,https://assets.hpra.ie/products/Human/25718/d3659035-2e4f-4595-a669-ba003a5d065a.pdf
25717,Prograf 1 mg hard capsules,PA1241/014/002,Astellas Pharma Co. Limited,"L04AD Calcineurin inhibitors, L04AD02 tacrolimus",L04AD02,Astellas Ireland Co. Ltd.,"Killorglin, County Kerry, V93FC86",Ireland,https://assets.hpra.ie/products/Human/25717/64ee77dd-683a-4632-a9e1-32d0e016a8c1.pdf
25716,Prograf 0.5 mg hard capsules,PA1241/014/001,Astellas Pharma Co. Limited,"L04AD Calcineurin inhibitors, L04AD02 tacrolimus",L04AD02,Astellas Ireland Co. Ltd.,"Killorglin, County Kerry, V93FC86",Ireland,https://assets.hpra.ie/products/Human/25716/481f44f0-e788-4797-9515-c39707c7c7ef.pdf
20850,Carboplatin-Teva 10 mg / ml Concentrate for Solution for Infusion,PA0749/004/001,Teva Pharma B.V.,"L01XA Platinum compounds, L01XA02 carboplatin",L01XA02,Pharmachemie B.V.,"Swensweg 5,
P.O. Box 552,
2003 RN Haarlem",Netherlands,https://assets.hpra.ie/products/Human/20850/b0315a58-5bbd-4f39-bdab-9c21d8c5e390.pdf
39203,Prothromplex TOTAL 500 IU powder and solvent for solution for injection,PA2004/005/002,Baxalta Innovations GmbH,"B02BD01 coagulation factor IX, II, VII and X in combination",B02BD01,Takeda Manufacturing Austria AG,"Industriestrasse 67, 1221 Vienna",Austria,https://assets.hpra.ie/products/Human/39203/86f1cd6f-b567-4487-956a-40deb45b8d48.pdf
22078,Cisplatin 1 mg / ml Concentrate for Solution for Infusion,PA0822/199/001,Pfizer Healthcare Ireland Unlimited Company,"L01XA Platinum compounds, L01XA01 cisplatin",L01XA01,Pfizer Service Company BV,"Hoge Wei 10, 1930 Zaventem",Belgium,https://assets.hpra.ie/products/Human/22078/73d62614-fcf8-435a-9a1c-128bf75043a9.pdf
