medicine_name;active_substance;atc_code;ema_url;pdf_url;source_block;manufacturer_name;address;country;manufacturer_step;latitude;longitude
INTRAROSA;prasterone;G03XX01;https://www.ema.europa.eu/en/medicines/human/EPAR/intrarosa;https://www.ema.europa.eu/en/documents/product-information/intrarosa-epar-product-information_en.pdf;Basic Pharma Manufacturing B.V. | Burgemeester Lemmensstraat 352 | 6163 JT Geleen | THE NETHERLANDS;Basic Pharma Manufacturing B.V;Basic Pharma Manufacturing B.V., Burgemeester Lemmensstraat 352, 6163 JT Geleen, THE NETHERLANDS;Netherlands;batch_release;52.2434979;5.6343227
FLEBOGAMMA DIF (PREVIOUSLY FLEBOGAMMADIF);human normal immunoglobulin;J06BA02;https://www.ema.europa.eu/en/medicines/human/EPAR/flebogamma-dif;https://www.ema.europa.eu/en/documents/product-information/flebogamma-dif-epar-product-information_en.pdf;Instituto Grifols, S.A. | Polígono Levante | Can Guasc, 2, | E-08150 Parets del Vallès | Barcelona, Spain;Instituto Grifols, S.A;Instituto Grifols, S.A., Polígono Levante, Can Guasc, 2,, E-08150 Parets del Vallès, Barcelona, Spain;Spain;biological_active_substance;41.3825802;2.177073
FLEBOGAMMA DIF (PREVIOUSLY FLEBOGAMMADIF);human normal immunoglobulin;J06BA02;https://www.ema.europa.eu/en/medicines/human/EPAR/flebogamma-dif;https://www.ema.europa.eu/en/documents/product-information/flebogamma-dif-epar-product-information_en.pdf;Instituto Grifols, S.A. | Polígono Levante | Can Guasc, 2 | E-08150 Parets del Vallès | Barcelona, Spain;Instituto Grifols, S.A;Instituto Grifols, S.A., Polígono Levante, Can Guasc, 2, E-08150 Parets del Vallès, Barcelona, Spain;Spain;batch_release;41.3825802;2.177073
FERACCRU;ferric maltol;B03AB;https://www.ema.europa.eu/en/medicines/human/EPAR/feraccru;https://www.ema.europa.eu/en/documents/product-information/feraccru-epar-product-information_en.pdf;release | Patheon France | 40 Boulevard de Champaret | 38300 | Bourgoin-Jallieu | FRANCE;release;release, Patheon France, 40 Boulevard de Champaret, 38300, Bourgoin-Jallieu, FRANCE;France;batch_release;45.5860438;5.2772265
BRINEURA;cerliponase alfa;A16AB;https://www.ema.europa.eu/en/medicines/human/EPAR/brineura;https://www.ema.europa.eu/en/documents/product-information/brineura-epar-product-information_en.pdf;BioMarin Pharmaceutical Inc. | Galli Drive Facility | 46 Galli Drive, Novato | 94949 | United States;BioMarin Pharmaceutical Inc;BioMarin Pharmaceutical Inc., Galli Drive Facility, 46 Galli Drive, Novato, 94949, United States;United States;biological_active_substance;39.7837304;-100.445882
BRINEURA;cerliponase alfa;A16AB;https://www.ema.europa.eu/en/medicines/human/EPAR/brineura;https://www.ema.europa.eu/en/documents/product-information/brineura-epar-product-information_en.pdf;BioMarin International Limited | Shanbally | Ringaskiddy | Cork | Co. Cork | Ireland;BioMarin International Limited;BioMarin International Limited, Shanbally, Ringaskiddy, Cork, Co. Cork, Ireland;Ireland;biological_active_substance;51.9175359;-8.5859773
BRINEURA;cerliponase alfa;A16AB;https://www.ema.europa.eu/en/medicines/human/EPAR/brineura;https://www.ema.europa.eu/en/documents/product-information/brineura-epar-product-information_en.pdf;BioMarin International Limited | Shanbally | Ringaskiddy | Cork | Co. Cork | Ireland;BioMarin International Limited;BioMarin International Limited, Shanbally, Ringaskiddy, Cork, Co. Cork, Ireland;Ireland;batch_release;51.9175359;-8.5859773
BETAFERON;interferon beta-1b;L03AB08;https://www.ema.europa.eu/en/medicines/human/EPAR/betaferon;https://www.ema.europa.eu/en/documents/product-information/betaferon-epar-product-information_en.pdf;Boehringer Ingelheim RCV GmbH & Co KG | Dr.-Boehringer-Gasse 5-11 | A-1121 Vienna | Austria;Boehringer Ingelheim RCV GmbH & Co KG;Boehringer Ingelheim RCV GmbH & Co KG, Dr.-Boehringer-Gasse 5-11, A-1121 Vienna, Austria;Austria;biological_active_substance;48.2083537;16.3725042
BETAFERON;interferon beta-1b;L03AB08;https://www.ema.europa.eu/en/medicines/human/EPAR/betaferon;https://www.ema.europa.eu/en/documents/product-information/betaferon-epar-product-information_en.pdf;Bayer AG | Müllerstraße 178 | 13353 Berlin | Germany;Bayer AG;Bayer AG, Müllerstraße 178, 13353 Berlin, Germany;Germany;batch_release;52.5173885;13.3951309
SPECTRILA;asparaginase;L01XX02;https://www.ema.europa.eu/en/medicines/human/EPAR/spectrila;https://www.ema.europa.eu/en/documents/product-information/spectrila-epar-product-information_en.pdf;Wacker Biotech GmbH | Hans-Knoell-Str. 3 | 07745 Jena | Germany;Wacker Biotech GmbH;Wacker Biotech GmbH, Hans-Knoell-Str. 3, 07745 Jena, Germany;Germany;biological_active_substance;50.9099501;11.5687296
SPECTRILA;asparaginase;L01XX02;https://www.ema.europa.eu/en/medicines/human/EPAR/spectrila;https://www.ema.europa.eu/en/documents/product-information/spectrila-epar-product-information_en.pdf;medac Gesellschaft für klinische Spezialpräparate mbH | Theaterstr. 6 | 22880 Wedel | Germany;medac Gesellschaft für klinische Spezialpräparate mbH;medac Gesellschaft für klinische Spezialpräparate mbH, Theaterstr. 6, 22880 Wedel, Germany;Germany;batch_release;53.5810226;9.7038772
SILDENAFIL ACTAVIS;sildenafil;G04BE03;https://www.ema.europa.eu/en/medicines/human/EPAR/sildenafil-actavis;https://www.ema.europa.eu/en/documents/product-information/sildenafil-actavis-epar-product-information_en.pdf;Actavis Ltd. | BLB 015-016 Bulebel Industrial Estate | Zejtun ZTN 3000 | Malta;Actavis Ltd;Actavis Ltd., BLB 015-016 Bulebel Industrial Estate, Zejtun ZTN 3000, Malta;Malta;batch_release;35.8655744;14.5216609
PLENADREN;hydrocortisone;H02AB09;https://www.ema.europa.eu/en/medicines/human/EPAR/plenadren;https://www.ema.europa.eu/en/documents/product-information/plenadren-epar-product-information_en.pdf;Takeda Pharmaceuticals International AG Ireland Branch | Block 2Miesian Plaza | 50-58 Baggot Street Lower | Dublin 2 | D02 HW68 | Ireland;Takeda Pharmaceuticals International AG Ireland Branch;Takeda Pharmaceuticals International AG Ireland Branch, Block 2Miesian Plaza, 50-58 Baggot Street Lower, Dublin 2, D02 HW68, Ireland;Ireland;batch_release;52.0600343;-0.347478
PLENADREN;hydrocortisone;H02AB09;https://www.ema.europa.eu/en/medicines/human/EPAR/plenadren;https://www.ema.europa.eu/en/documents/product-information/plenadren-epar-product-information_en.pdf;Shire Pharmaceuticals Ireland Limited | Block 2 & 3 Miesian Plaza | 50-58 Baggot Street Lower | Dublin 2 | Ireland;Shire Pharmaceuticals Ireland Limited;Shire Pharmaceuticals Ireland Limited, Block 2 & 3 Miesian Plaza, 50-58 Baggot Street Lower, Dublin 2, Ireland;Ireland;batch_release;53.3389714;-6.2526791
REKOVELLE;follitropin delta;G03GA10;https://www.ema.europa.eu/en/medicines/human/EPAR/rekovelle;https://www.ema.europa.eu/en/documents/product-information/rekovelle-epar-product-information_en.pdf;Bio-Technology General (Israel) Ltd. | Be'er Tuvia Industrial Zone | POB 571 | Kiryat Malachi 8310402 | Israel;Bio-Technology General (Israel) Ltd;Bio-Technology General (Israel) Ltd., Be'er Tuvia Industrial Zone, POB 571, Kiryat Malachi 8310402, Israel;Israel;biological_active_substance;31.7316015;34.7446145
REKOVELLE;follitropin delta;G03GA10;https://www.ema.europa.eu/en/medicines/human/EPAR/rekovelle;https://www.ema.europa.eu/en/documents/product-information/rekovelle-epar-product-information_en.pdf;Ferring GmbH | Wittland 11 | D-24109 Kiel | Germany;Ferring GmbH;Ferring GmbH, Wittland 11, D-24109 Kiel, Germany;Germany;batch_release;54.3227085;10.135555
EPORATIO;epoetin theta;B03XA01;https://www.ema.europa.eu/en/medicines/human/EPAR/eporatio;https://www.ema.europa.eu/en/documents/product-information/eporatio-epar-product-information_en.pdf;Teva Biotech GmbH | Dornierstraße 10 | 89079 Ulm | Germany;Teva Biotech GmbH;Teva Biotech GmbH, Dornierstraße 10, 89079 Ulm, Germany;Germany;biological_active_substance;48.3984968;9.9912458
EPORATIO;epoetin theta;B03XA01;https://www.ema.europa.eu/en/medicines/human/EPAR/eporatio;https://www.ema.europa.eu/en/documents/product-information/eporatio-epar-product-information_en.pdf;Merckle GmbH | Graf-Arco-Straße 3 | 89079 Ulm | Germany;Merckle GmbH;Merckle GmbH, Graf-Arco-Straße 3, 89079 Ulm, Germany;Germany;batch_release;48.3984968;9.9912458
BIOPOIN;epoetin theta;B03XA01;https://www.ema.europa.eu/en/medicines/human/EPAR/biopoin;https://www.ema.europa.eu/en/documents/product-information/biopoin-epar-product-information_en.pdf;Teva Biotech GmbH | Dornierstraße 10 | 89079 Ulm | Germany;Teva Biotech GmbH;Teva Biotech GmbH, Dornierstraße 10, 89079 Ulm, Germany;Germany;biological_active_substance;48.3984968;9.9912458
BIOPOIN;epoetin theta;B03XA01;https://www.ema.europa.eu/en/medicines/human/EPAR/biopoin;https://www.ema.europa.eu/en/documents/product-information/biopoin-epar-product-information_en.pdf;Merckle GmbH | Graf-Arco-Straße 3 | 89079 Ulm | Germany;Merckle GmbH;Merckle GmbH, Graf-Arco-Straße 3, 89079 Ulm, Germany;Germany;batch_release;48.3984968;9.9912458
VOSEVI;sofosbuvir / velpatasvir / voxilaprevi;J05A;https://www.ema.europa.eu/en/medicines/human/EPAR/vosevi;https://www.ema.europa.eu/en/documents/product-information/vosevi-epar-product-information_en.pdf;Gilead Sciences Ireland UC | IDA Business & Technology Park | Carrigtohill | County Cork | IRELAND;Gilead Sciences Ireland UC;Gilead Sciences Ireland UC, IDA Business & Technology Park, Carrigtohill, County Cork, IRELAND;Ireland;batch_release;51.9175359;-8.5859773
EPCLUSA;sofosbuvir / velpatasvir;J05A;https://www.ema.europa.eu/en/medicines/human/EPAR/epclusa;https://www.ema.europa.eu/en/documents/product-information/epclusa-epar-product-information_en.pdf;Gilead Sciences Ireland UC | IDA Business & Technology Park | Carrigtohill | County Cork | IRELAND;Gilead Sciences Ireland UC;Gilead Sciences Ireland UC, IDA Business & Technology Park, Carrigtohill, County Cork, IRELAND;Ireland;batch_release;51.9175359;-8.5859773
MELATONIN NEURIM;melatonin;N05CH01;https://www.ema.europa.eu/en/medicines/human/EPAR/melatonin-neurim;https://www.ema.europa.eu/en/documents/product-information/melatonin-neurim-epar-product-information_en.pdf;Iberfar Indústria Farmacêutica S.A. | Estrada Consiglieri Pedroso 123 | Queluz De Baixo | Barcarena | 2734-501 | Portugal;Iberfar Indústria Farmacêutica S.A;Iberfar Indústria Farmacêutica S.A., Estrada Consiglieri Pedroso 123, Queluz De Baixo, Barcarena, 2734-501, Portugal;Portugal;batch_release;38.750976;-9.1521822
MELATONIN NEURIM;melatonin;N05CH01;https://www.ema.europa.eu/en/medicines/human/EPAR/melatonin-neurim;https://www.ema.europa.eu/en/documents/product-information/melatonin-neurim-epar-product-information_en.pdf;Rovi Pharma Industrial Services, S.A. | Vía Complutense, 140 | Alcalá de Henares | Madrid, 28805 | Spain;Rovi Pharma Industrial Services, S.A;Rovi Pharma Industrial Services, S.A., Vía Complutense, 140, Alcalá de Henares, Madrid, 28805, Spain;Spain;batch_release;39.3260685;-4.8379791
TANDEMACT;pioglitazone / glimepiride;A10BD06;https://www.ema.europa.eu/en/medicines/human/EPAR/tandemact;https://www.ema.europa.eu/en/documents/product-information/tandemact-epar-product-information_en.pdf;Takeda Ireland Limited | Bray Business Park | Kilruddery | County Wicklow | Ireland;Takeda Ireland Limited;Takeda Ireland Limited, Bray Business Park, Kilruddery, County Wicklow, Ireland;Ireland;batch_release;52.9582099;-6.3814208
TANDEMACT;pioglitazone / glimepiride;A10BD06;https://www.ema.europa.eu/en/medicines/human/EPAR/tandemact;https://www.ema.europa.eu/en/documents/product-information/tandemact-epar-product-information_en.pdf;Delpharm Novara S.r.l. | Via Crosa 86, | 28065 Cerano (NO) | Italy;Delpharm Novara S.r.l;Delpharm Novara S.r.l., Via Crosa 86,, 28065 Cerano (NO), Italy;Italy;batch_release;45.410966;8.780039
TANDEMACT;pioglitazone / glimepiride;A10BD06;https://www.ema.europa.eu/en/medicines/human/EPAR/tandemact;https://www.ema.europa.eu/en/documents/product-information/tandemact-epar-product-information_en.pdf;Takeda GmbH | Production Site Oranienburg | Lehnitzstrasse 70 – 98 | 16515 Oranienburg, | Germany;Takeda GmbH;Takeda GmbH, Production Site Oranienburg, Lehnitzstrasse 70 – 98, 16515 Oranienburg,, Germany;Germany;batch_release;52.7529379;13.2457591
NOVOMIX;insulin aspart;A10AD05;https://www.ema.europa.eu/en/medicines/human/EPAR/novomix;https://www.ema.europa.eu/en/documents/product-information/novomix-epar-product-information_en.pdf;Novo Nordisk A/S | Novo Allé | DK-2880 Bagsværd | Denmark;Novo Nordisk A/S;Novo Nordisk A/S, Novo Allé, DK-2880 Bagsværd, Denmark;Denmark;biological_active_substance;55.7583936;12.4573112
NOVOMIX;insulin aspart;A10AD05;https://www.ema.europa.eu/en/medicines/human/EPAR/novomix;https://www.ema.europa.eu/en/documents/product-information/novomix-epar-product-information_en.pdf;Novo Nordisk A/S | Hallas Allé | DK-4400 Kalundborg | Denmark;Novo Nordisk A/S;Novo Nordisk A/S, Hallas Allé, DK-4400 Kalundborg, Denmark;Denmark;biological_active_substance;55.6723327;11.124229
NOVOMIX;insulin aspart;A10AD05;https://www.ema.europa.eu/en/medicines/human/EPAR/novomix;https://www.ema.europa.eu/en/documents/product-information/novomix-epar-product-information_en.pdf;NovoMix 30 Penfill and NovoMix 30 FlexPen: | Novo Nordisk A/S | Novo Allé | DK-2880 Bagsværd | Denmark;NovoMix 30 Penfill and NovoMix 30 FlexPen:;NovoMix 30 Penfill and NovoMix 30 FlexPen:, Novo Nordisk A/S, Novo Allé, DK-2880 Bagsværd, Denmark;Denmark;batch_release;55.7583936;12.4573112
NOVOMIX;insulin aspart;A10AD05;https://www.ema.europa.eu/en/medicines/human/EPAR/novomix;https://www.ema.europa.eu/en/documents/product-information/novomix-epar-product-information_en.pdf;Novo Nordisk Production SAS | 45, Avenue d’Orléans | F-28000 Chartres | France;Novo Nordisk Production SAS;Novo Nordisk Production SAS, 45, Avenue d’Orléans, F-28000 Chartres, France;France;batch_release;48.4438601;1.4881434
NOVOMIX;insulin aspart;A10AD05;https://www.ema.europa.eu/en/medicines/human/EPAR/novomix;https://www.ema.europa.eu/en/documents/product-information/novomix-epar-product-information_en.pdf;NovoMix 50 Penfill and NovoMix 50 FlexPen: | Novo Nordisk A/S | Novo Allé | DK-2880 Bagsværd | Denmark;NovoMix 50 Penfill and NovoMix 50 FlexPen:;NovoMix 50 Penfill and NovoMix 50 FlexPen:, Novo Nordisk A/S, Novo Allé, DK-2880 Bagsværd, Denmark;Denmark;batch_release;55.7583936;12.4573112
ACTOS;pioglitazone hydrochloride;A10BG03;https://www.ema.europa.eu/en/medicines/human/EPAR/actos;https://www.ema.europa.eu/en/documents/product-information/actos-epar-product-information_en.pdf;Takeda Ireland Limited | Bray Business Park | Kilruddery | County Wicklow | Ireland;Takeda Ireland Limited;Takeda Ireland Limited, Bray Business Park, Kilruddery, County Wicklow, Ireland;Ireland;batch_release;52.9582099;-6.3814208
ACTOS;pioglitazone hydrochloride;A10BG03;https://www.ema.europa.eu/en/medicines/human/EPAR/actos;https://www.ema.europa.eu/en/documents/product-information/actos-epar-product-information_en.pdf;Lilly S.A. | Avda. de la Industria 30 | 28108 Alcobendas (Madrid) | Spain;Lilly S.A;Lilly S.A., Avda. de la Industria 30, 28108 Alcobendas (Madrid), Spain;Spain;batch_release;40.5400082;-3.6358494
ACTOS;pioglitazone hydrochloride;A10BG03;https://www.ema.europa.eu/en/medicines/human/EPAR/actos;https://www.ema.europa.eu/en/documents/product-information/actos-epar-product-information_en.pdf;Cheplapharm Arzneimittel GmbH | Ziegelhof 23-24 | 17489 Greifswald | Germany;Cheplapharm Arzneimittel GmbH;Cheplapharm Arzneimittel GmbH, Ziegelhof 23-24, 17489 Greifswald, Germany;Germany;batch_release;54.095791;13.3815238
NEXPOVIO;selinexor;L01XX66;https://www.ema.europa.eu/en/medicines/human/EPAR/nexpovio;https://www.ema.europa.eu/en/documents/product-information/nexpovio-epar-product-information_en.pdf;Stemline Therapeutics B.V. | Basisweg 10, | 1043 AP Amsterdam | Netherlands;Stemline Therapeutics B.V;Stemline Therapeutics B.V., Basisweg 10,, 1043 AP Amsterdam, Netherlands;Netherlands;batch_release;52.3730796;4.8924534
NEXPOVIO;selinexor;L01XX66;https://www.ema.europa.eu/en/medicines/human/EPAR/nexpovio;https://www.ema.europa.eu/en/documents/product-information/nexpovio-epar-product-information_en.pdf;Berlin-Chemie AG | Glienicker Weg 125 | 12489 Berlin | Germany;Berlin-Chemie AG;Berlin-Chemie AG, Glienicker Weg 125, 12489 Berlin, Germany;Germany;batch_release;52.5173885;13.3951309
VIPIDIA;alogliptin;A10BH04;https://www.ema.europa.eu/en/medicines/human/EPAR/vipidia;https://www.ema.europa.eu/en/documents/product-information/vipidia-epar-product-information_en.pdf;Takeda Ireland Ltd. | Bray Business Park | Kilruddery | Co Wicklow | Ireland;Takeda Ireland Ltd;Takeda Ireland Ltd., Bray Business Park, Kilruddery, Co Wicklow, Ireland;Ireland;batch_release;52.9582099;-6.3814208
NUTROPINAQ;somatropin;H01AC01;https://www.ema.europa.eu/en/medicines/human/EPAR/nutropinaq;https://www.ema.europa.eu/en/documents/product-information/nutropinaq-epar-product-information_en.pdf;Genentech Inc. | 1 DNA Way | South San Francisco | CA 94080-4990 | USA;Genentech Inc;Genentech Inc., 1 DNA Way, South San Francisco, CA 94080-4990, USA;United States;biological_active_substance;39.7837304;-100.445882
NUTROPINAQ;somatropin;H01AC01;https://www.ema.europa.eu/en/medicines/human/EPAR/nutropinaq;https://www.ema.europa.eu/en/documents/product-information/nutropinaq-epar-product-information_en.pdf;Ipsen Pharma Biotech SAS | Parc d’Activités du Plateau de Signes, | Chemin Départemental no 402, | 83870 Signes | France;Ipsen Pharma Biotech SAS;Ipsen Pharma Biotech SAS, Parc d’Activités du Plateau de Signes,, Chemin Départemental no 402,, 83870 Signes, France;France;batch_release;43.2908597;5.8636703
FOTIVDA;tivozanib;L01EK03;https://www.ema.europa.eu/en/medicines/human/EPAR/fotivda;https://www.ema.europa.eu/en/documents/product-information/fotivda-epar-product-information_en.pdf;ALMAC PHARMA SERVICES (IRELAND) LIMITED | Finnabair Industrial Estate | Dundalk | Co. Louth | A91 P9KD | Ireland;ALMAC PHARMA SERVICES (IRELAND) LIMITED;ALMAC PHARMA SERVICES (IRELAND) LIMITED, Finnabair Industrial Estate, Dundalk, Co. Louth, A91 P9KD, Ireland;Ireland;batch_release;52.0600343;-0.347478
IRESSA;gefitinib;L01XE02;https://www.ema.europa.eu/en/medicines/human/EPAR/iressa;https://www.ema.europa.eu/en/documents/product-information/iressa-epar-product-information_en.pdf;AstraZeneca AB | Gärtunavägen | SE-152 57 Södertälje | Sweden;AstraZeneca AB;AstraZeneca AB, Gärtunavägen, SE-152 57 Södertälje, Sweden;Sweden;batch_release;59.1850949;17.6672663
IRESSA;gefitinib;L01XE02;https://www.ema.europa.eu/en/medicines/human/EPAR/iressa;https://www.ema.europa.eu/en/documents/product-information/iressa-epar-product-information_en.pdf;AstraZeneca UK Limited | Macclesfield | Cheshire SK10 2NA | United Kingdom;AstraZeneca UK Limited;AstraZeneca UK Limited, Macclesfield, Cheshire SK10 2NA, United Kingdom;United Kingdom;batch_release;53.1673422;-2.2928803
TRUVELOG MIX 30;insulin aspart;A10AD05;https://www.ema.europa.eu/en/medicines/human/EPAR/truvelog-mix-30;https://www.ema.europa.eu/en/documents/product-information/truvelog-mix-30-epar-product-information_en.pdf;Sanofi-Aventis Deutschland GmbH | Brüningstrasse 50 | Industriepark Höchst | 65926 Frankfurt am Main | Germany;Sanofi-Aventis Deutschland GmbH;Sanofi-Aventis Deutschland GmbH, Brüningstrasse 50, Industriepark Höchst, 65926 Frankfurt am Main, Germany;Germany;biological_active_substance;50.1106444;8.6820917
